ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt,Freight,TotalSalesAmount,Profit
562,20130701,20130713,20130708,24684,100,4,SO61364,1,1481.9379,1481.9379,2384.07,190.7256,59.6018,2634.3974000000003,902.1321000000003
225,20130701,20130713,20130708,24684,100,4,SO61364,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
582,20130701,20130713,20130708,20683,100,4,SO61365,1,1082.51,1082.51,1700.99,136.0792,42.5248,1879.5939999999998,618.48
214,20130701,20130713,20130708,20683,100,4,SO61365,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
564,20130701,20130713,20130708,14185,100,7,SO61366,1,1481.9379,1481.9379,2384.07,190.7256,59.6018,2634.3974000000003,902.1321000000003
477,20130701,20130713,20130708,14185,100,7,SO61366,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
479,20130701,20130713,20130708,14185,100,7,SO61366,1,3.3623,3.3623,8.99,0.7192,0.2248,9.934000000000001,5.627700000000001
487,20130701,20130713,20130708,14185,100,7,SO61366,1,20.5663,20.5663,54.99,4.3992,1.3748,60.764,34.423700000000004
575,20130701,20130713,20130708,11099,6,9,SO61367,1,1481.9379,1481.9379,2384.07,190.7256,59.6018,2634.3974000000003,902.1321000000003
477,20130701,20130713,20130708,11099,6,9,SO61367,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
479,20130701,20130713,20130708,11099,6,9,SO61367,1,3.3623,3.3623,8.99,0.7192,0.2248,9.934000000000001,5.627700000000001
489,20130701,20130713,20130708,11099,6,9,SO61367,1,41.5723,41.5723,53.99,4.3192,1.3498,59.659000000000006,12.417700000000004
576,20130701,20130713,20130708,11904,6,9,SO61368,1,1481.9379,1481.9379,2384.07,190.7256,59.6018,2634.3974000000003,902.1321000000003
222,20130701,20130713,20130708,11904,6,9,SO61368,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
565,20130701,20130713,20130708,29084,6,9,SO61369,1,461.4448,461.4448,742.35,59.388,18.5588,820.2968000000001,280.90520000000004
561,20130701,20130713,20130708,11464,6,9,SO61370,1,1481.9379,1481.9379,2384.07,190.7256,59.6018,2634.3974000000003,902.1321000000003
214,20130701,20130713,20130708,11464,6,9,SO61370,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
606,20130701,20130713,20130708,27515,6,9,SO61371,1,343.6496,343.6496,539.99,43.1992,13.4998,596.6890000000001,196.3404
484,20130702,20130714,20130709,12139,100,1,SO61372,1,2.9733,2.9733,7.95,0.636,0.1988,8.7848,4.9767
478,20130702,20130714,20130709,11122,6,9,SO61373,1,3.7363,3.7363,9.99,0.7992,0.2498,11.039000000000001,6.2537
217,20130702,20130714,20130709,13046,6,9,SO61374,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
217,20130702,20130714,20130709,13150,6,9,SO61375,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
484,20130702,20130714,20130709,13613,6,9,SO61376,1,2.9733,2.9733,7.95,0.636,0.1988,8.7848,4.9767
225,20130702,20130714,20130709,18199,6,9,SO61377,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
225,20130702,20130714,20130709,18270,6,9,SO61378,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
378,20130702,20130714,20130709,16436,100,7,SO61379,1,1554.9479,1554.9479,2443.35,195.468,61.0838,2699.9017999999996,888.4021
529,20130702,20130714,20130709,16436,100,7,SO61379,1,1.4923,1.4923,3.99,0.3192,0.0998,4.409000000000001,2.4977
540,20130702,20130714,20130709,16436,100,7,SO61379,1,12.1924,12.1924,32.6,2.608,0.815,36.022999999999996,20.407600000000002
222,20130702,20130714,20130709,16436,100,7,SO61379,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
363,20130702,20130714,20130709,15927,100,8,SO61380,1,1251.9813,1251.9813,2294.99,183.5992,57.3748,2535.964,1043.0086999999999
537,20130702,20130714,20130709,15927,100,8,SO61380,1,13.09,13.09,35.0,2.8,0.875,38.675,21.91
480,20130702,20130714,20130709,15927,100,8,SO61380,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
363,20130702,20130714,20130709,12623,98,10,SO61381,1,1251.9813,1251.9813,2294.99,183.5992,57.3748,2535.964,1043.0086999999999
537,20130702,20130714,20130709,12623,98,10,SO61381,1,13.09,13.09,35.0,2.8,0.875,38.675,21.91
363,20130702,20130714,20130709,15697,100,8,SO61382,1,1251.9813,1251.9813,2294.99,183.5992,57.3748,2535.964,1043.0086999999999
485,20130702,20130714,20130709,15697,100,8,SO61382,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
478,20130702,20130714,20130709,15697,100,8,SO61382,1,3.7363,3.7363,9.99,0.7992,0.2498,11.039000000000001,6.2537
477,20130702,20130714,20130709,15697,100,8,SO61382,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
357,20130702,20130714,20130709,14429,98,10,SO61383,1,1265.6195,1265.6195,2319.99,185.5992,57.9998,2563.589,1054.3704999999998
485,20130702,20130714,20130709,14429,98,10,SO61383,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
487,20130702,20130714,20130709,14429,98,10,SO61383,1,20.5663,20.5663,54.99,4.3992,1.3748,60.764,34.423700000000004
529,20130702,20130714,20130709,11086,100,4,SO61384,1,1.4923,1.4923,3.99,0.3192,0.0998,4.409000000000001,2.4977
234,20130702,20130714,20130709,11086,100,4,SO61384,1,38.4923,38.4923,49.99,3.9992,1.2498,55.239000000000004,11.497700000000002
480,20130702,20130714,20130709,11262,19,6,SO61385,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
484,20130702,20130714,20130709,11262,19,6,SO61385,1,2.9733,2.9733,7.95,0.636,0.1988,8.7848,4.9767
541,20130702,20130714,20130709,27609,100,4,SO61386,1,10.8423,10.8423,28.99,2.3192,0.7248,32.034,18.1477
530,20130702,20130714,20130709,27609,100,4,SO61386,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
480,20130702,20130714,20130709,27609,100,4,SO61386,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
530,20130702,20130714,20130709,28253,100,4,SO61387,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
225,20130702,20130714,20130709,28253,100,4,SO61387,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
535,20130702,20130714,20130709,14265,19,6,SO61388,1,9.3463,9.3463,24.99,1.9992,0.6248,27.613999999999997,15.643699999999999
480,20130702,20130714,20130709,14265,19,6,SO61388,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
540,20130702,20130714,20130709,25194,100,1,SO61389,1,12.1924,12.1924,32.6,2.608,0.815,36.022999999999996,20.407600000000002
541,20130702,20130714,20130709,27458,100,4,SO61390,1,10.8423,10.8423,28.99,2.3192,0.7248,32.034,18.1477
530,20130702,20130714,20130709,27458,100,4,SO61390,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
222,20130702,20130714,20130709,27458,100,4,SO61390,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
541,20130702,20130714,20130709,16497,19,6,SO61391,1,10.8423,10.8423,28.99,2.3192,0.7248,32.034,18.1477
530,20130702,20130714,20130709,16497,19,6,SO61391,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
535,20130702,20130714,20130709,26687,100,1,SO61392,1,9.3463,9.3463,24.99,1.9992,0.6248,27.613999999999997,15.643699999999999
540,20130702,20130714,20130709,16085,19,6,SO61393,1,12.1924,12.1924,32.6,2.608,0.815,36.022999999999996,20.407600000000002
529,20130702,20130714,20130709,16085,19,6,SO61393,1,1.4923,1.4923,3.99,0.3192,0.0998,4.409000000000001,2.4977
214,20130702,20130714,20130709,16085,19,6,SO61393,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
478,20130702,20130714,20130709,16948,19,6,SO61394,1,3.7363,3.7363,9.99,0.7992,0.2498,11.039000000000001,6.2537
217,20130702,20130714,20130709,16948,19,6,SO61394,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
231,20130702,20130714,20130709,16948,19,6,SO61394,1,38.4923,38.4923,49.99,3.9992,1.2498,55.239000000000004,11.497700000000002
465,20130702,20130714,20130709,16948,19,6,SO61394,1,9.1593,9.1593,24.49,1.9592,0.6123,27.0615,15.330699999999998
477,20130702,20130714,20130709,17699,100,1,SO61395,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
487,20130702,20130714,20130709,17699,100,1,SO61395,1,20.5663,20.5663,54.99,4.3992,1.3748,60.764,34.423700000000004
484,20130702,20130714,20130709,17699,100,1,SO61395,1,2.9733,2.9733,7.95,0.636,0.1988,8.7848,4.9767
477,20130702,20130714,20130709,25328,19,6,SO61396,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
222,20130702,20130714,20130709,25328,19,6,SO61396,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
237,20130702,20130714,20130709,25328,19,6,SO61396,1,38.4923,38.4923,49.99,3.9992,1.2498,55.239000000000004,11.497700000000002
477,20130702,20130714,20130709,25002,19,6,SO61397,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
528,20130702,20130714,20130709,23368,19,6,SO61398,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
528,20130702,20130714,20130709,15939,100,1,SO61399,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
217,20130702,20130714,20130709,15939,100,1,SO61399,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
528,20130702,20130714,20130709,14375,100,1,SO61400,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
217,20130702,20130714,20130709,14375,100,1,SO61400,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
485,20130702,20130714,20130709,20740,19,6,SO61401,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
225,20130702,20130714,20130709,20740,19,6,SO61401,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
228,20130702,20130714,20130709,20740,19,6,SO61401,1,38.4923,38.4923,49.99,3.9992,1.2498,55.239000000000004,11.497700000000002
485,20130702,20130714,20130709,14254,100,4,SO61402,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
222,20130702,20130714,20130709,14254,100,4,SO61402,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
467,20130702,20130714,20130709,14254,100,4,SO61402,1,9.1593,9.1593,24.49,1.9592,0.6123,27.0615,15.330699999999998
528,20130702,20130714,20130709,14942,100,7,SO61403,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
485,20130702,20130714,20130709,16314,98,10,SO61404,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
234,20130702,20130714,20130709,16314,98,10,SO61404,1,38.4923,38.4923,49.99,3.9992,1.2498,55.239000000000004,11.497700000000002
535,20130702,20130714,20130709,16943,100,8,SO61405,1,9.3463,9.3463,24.99,1.9992,0.6248,27.613999999999997,15.643699999999999
528,20130702,20130714,20130709,16943,100,8,SO61405,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
484,20130702,20130714,20130709,16943,100,8,SO61405,1,2.9733,2.9733,7.95,0.636,0.1988,8.7848,4.9767
528,20130702,20130714,20130709,21522,100,7,SO61406,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
536,20130702,20130714,20130709,21522,100,7,SO61406,1,11.2163,11.2163,29.99,2.3992,0.7498,33.138999999999996,18.773699999999998
217,20130702,20130714,20130709,21522,100,7,SO61406,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
488,20130702,20130714,20130709,21522,100,7,SO61406,1,41.5723,41.5723,53.99,4.3192,1.3498,59.659000000000006,12.417700000000004
529,20130702,20130714,20130709,20974,100,7,SO61407,1,1.4923,1.4923,3.99,0.3192,0.0998,4.409000000000001,2.4977
480,20130702,20130714,20130709,20974,100,7,SO61407,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
483,20130702,20130714,20130709,20974,100,7,SO61407,1,44.88,44.88,120.0,9.6,3.0,132.6,75.12
529,20130702,20130714,20130709,26915,98,10,SO61408,1,1.4923,1.4923,3.99,0.3192,0.0998,4.409000000000001,2.4977
487,20130702,20130714,20130709,26915,98,10,SO61408,1,20.5663,20.5663,54.99,4.3992,1.3748,60.764,34.423700000000004
361,20130702,20130714,20130709,15155,100,4,SO61409,1,1251.9813,1251.9813,2294.99,183.5992,57.3748,2535.964,1043.0086999999999
537,20130702,20130714,20130709,15155,100,4,SO61409,1,13.09,13.09,35.0,2.8,0.875,38.675,21.91
528,20130702,20130714,20130709,15155,100,4,SO61409,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
485,20130702,20130714,20130709,15155,100,4,SO61409,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
481,20130702,20130714,20130709,15155,100,4,SO61409,1,3.3623,3.3623,8.99,0.7192,0.2248,9.934000000000001,5.627700000000001
363,20130702,20130714,20130709,14648,100,4,SO61410,1,1251.9813,1251.9813,2294.99,183.5992,57.3748,2535.964,1043.0086999999999
485,20130702,20130714,20130709,14648,100,4,SO61410,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
484,20130702,20130714,20130709,14648,100,4,SO61410,1,2.9733,2.9733,7.95,0.636,0.1988,8.7848,4.9767
363,20130702,20130714,20130709,14484,100,4,SO61411,1,1251.9813,1251.9813,2294.99,183.5992,57.3748,2535.964,1043.0086999999999
478,20130702,20130714,20130709,14484,100,4,SO61411,1,3.7363,3.7363,9.99,0.7992,0.2498,11.039000000000001,6.2537
477,20130702,20130714,20130709,14484,100,4,SO61411,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
217,20130702,20130714,20130709,14484,100,4,SO61411,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
363,20130702,20130714,20130709,12079,100,4,SO61412,1,1251.9813,1251.9813,2294.99,183.5992,57.3748,2535.964,1043.0086999999999
537,20130702,20130714,20130709,12079,100,4,SO61412,1,13.09,13.09,35.0,2.8,0.875,38.675,21.91
485,20130702,20130714,20130709,12079,100,4,SO61412,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
478,20130702,20130714,20130709,12079,100,4,SO61412,1,3.7363,3.7363,9.99,0.7992,0.2498,11.039000000000001,6.2537
477,20130702,20130714,20130709,12079,100,4,SO61412,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
225,20130702,20130714,20130709,12079,100,4,SO61412,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
488,20130702,20130714,20130709,12079,100,4,SO61412,1,41.5723,41.5723,53.99,4.3192,1.3498,59.659000000000006,12.417700000000004
363,20130702,20130714,20130709,11937,100,1,SO61413,1,1251.9813,1251.9813,2294.99,183.5992,57.3748,2535.964,1043.0086999999999
478,20130702,20130714,20130709,11937,100,1,SO61413,1,3.7363,3.7363,9.99,0.7992,0.2498,11.039000000000001,6.2537
477,20130702,20130714,20130709,11937,100,1,SO61413,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
355,20130702,20130714,20130709,14449,100,1,SO61414,1,1265.6195,1265.6195,2319.99,185.5992,57.9998,2563.589,1054.3704999999998
222,20130702,20130714,20130709,14449,100,1,SO61414,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
357,20130702,20130714,20130709,12782,19,6,SO61415,1,1265.6195,1265.6195,2319.99,185.5992,57.9998,2563.589,1054.3704999999998
485,20130702,20130714,20130709,12782,19,6,SO61415,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
234,20130702,20130714,20130709,12782,19,6,SO61415,1,38.4923,38.4923,49.99,3.9992,1.2498,55.239000000000004,11.497700000000002
225,20130702,20130714,20130709,12782,19,6,SO61415,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
573,20130702,20130714,20130709,17184,100,8,SO61416,1,1481.9379,1481.9379,2384.07,190.7256,59.6018,2634.3974000000003,902.1321000000003
479,20130702,20130714,20130709,17184,100,8,SO61416,1,3.3623,3.3623,8.99,0.7192,0.2248,9.934000000000001,5.627700000000001
477,20130702,20130714,20130709,17184,100,8,SO61416,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
214,20130702,20130714,20130709,17184,100,8,SO61416,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
388,20130702,20130714,20130709,17734,6,9,SO61417,1,713.0798,713.0798,1120.49,89.6392,28.0123,1238.1415000000002,407.41020000000003
386,20130702,20130714,20130709,24585,6,9,SO61418,1,713.0798,713.0798,1120.49,89.6392,28.0123,1238.1415000000002,407.41020000000003
529,20130702,20130714,20130709,24585,6,9,SO61418,1,1.4923,1.4923,3.99,0.3192,0.0998,4.409000000000001,2.4977
539,20130702,20130714,20130709,24585,6,9,SO61418,1,9.3463,9.3463,24.99,1.9992,0.6248,27.613999999999997,15.643699999999999
217,20130702,20130714,20130709,24585,6,9,SO61418,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
388,20130702,20130714,20130709,24484,6,9,SO61419,1,713.0798,713.0798,1120.49,89.6392,28.0123,1238.1415000000002,407.41020000000003
363,20130702,20130714,20130709,13122,6,9,SO61420,1,1251.9813,1251.9813,2294.99,183.5992,57.3748,2535.964,1043.0086999999999
485,20130702,20130714,20130709,13122,6,9,SO61420,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
487,20130702,20130714,20130709,13122,6,9,SO61420,1,20.5663,20.5663,54.99,4.3992,1.3748,60.764,34.423700000000004
225,20130702,20130714,20130709,13122,6,9,SO61420,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
225,20130702,20130714,20130709,13284,19,6,SO61421,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
576,20130702,20130714,20130709,13284,19,6,SO61421,1,1481.9379,1481.9379,2384.07,190.7256,59.6018,2634.3974000000003,902.1321000000003
563,20130702,20130714,20130709,12986,19,6,SO61422,1,1481.9379,1481.9379,2384.07,190.7256,59.6018,2634.3974000000003,902.1321000000003
530,20130702,20130714,20130709,12986,19,6,SO61422,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
541,20130702,20130714,20130709,12986,19,6,SO61422,1,10.8423,10.8423,28.99,2.3192,0.7248,32.034,18.1477
222,20130702,20130714,20130709,12986,19,6,SO61422,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
606,20130702,20130714,20130709,13559,100,8,SO61423,1,343.6496,343.6496,539.99,43.1992,13.4998,596.6890000000001,196.3404
529,20130702,20130714,20130709,13559,100,8,SO61423,1,1.4923,1.4923,3.99,0.3192,0.0998,4.409000000000001,2.4977
538,20130702,20130714,20130709,13559,100,8,SO61423,1,8.0373,8.0373,21.49,1.7192,0.5373,23.746499999999997,13.452699999999998
222,20130702,20130714,20130709,13559,100,8,SO61423,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
606,20130702,20130714,20130709,22674,100,8,SO61424,1,343.6496,343.6496,539.99,43.1992,13.4998,596.6890000000001,196.3404
222,20130702,20130714,20130709,22674,100,8,SO61424,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
579,20130702,20130714,20130709,13050,6,9,SO61425,1,755.1508,755.1508,1214.85,97.188,30.3713,1342.4093,459.6991999999999
214,20130702,20130714,20130709,13050,6,9,SO61425,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
606,20130702,20130714,20130709,27500,6,9,SO61426,1,343.6496,343.6496,539.99,43.1992,13.4998,596.6890000000001,196.3404
479,20130702,20130714,20130709,27500,6,9,SO61426,1,3.3623,3.3623,8.99,0.7192,0.2248,9.934000000000001,5.627700000000001
477,20130702,20130714,20130709,27500,6,9,SO61426,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
214,20130702,20130714,20130709,27500,6,9,SO61426,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
606,20130702,20130714,20130709,27512,6,9,SO61427,1,343.6496,343.6496,539.99,43.1992,13.4998,596.6890000000001,196.3404
380,20130703,20130715,20130710,20615,6,9,SO61428,1,1554.9479,1554.9479,2443.35,195.468,61.0838,2699.9017999999996,888.4021
529,20130703,20130715,20130710,20615,6,9,SO61428,1,1.4923,1.4923,3.99,0.3192,0.0998,4.409000000000001,2.4977
540,20130703,20130715,20130710,20615,6,9,SO61428,1,12.1924,12.1924,32.6,2.608,0.815,36.022999999999996,20.407600000000002
480,20130703,20130715,20130710,20615,6,9,SO61428,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
372,20130703,20130715,20130710,20616,6,9,SO61429,1,1554.9479,1554.9479,2443.35,195.468,61.0838,2699.9017999999996,888.4021
529,20130703,20130715,20130710,20616,6,9,SO61429,1,1.4923,1.4923,3.99,0.3192,0.0998,4.409000000000001,2.4977
540,20130703,20130715,20130710,20616,6,9,SO61429,1,12.1924,12.1924,32.6,2.608,0.815,36.022999999999996,20.407600000000002
214,20130703,20130715,20130710,20616,6,9,SO61429,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
217,20130703,20130715,20130710,11253,19,6,SO61430,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
529,20130703,20130715,20130710,14233,6,9,SO61431,1,1.4923,1.4923,3.99,0.3192,0.0998,4.409000000000001,2.4977
539,20130703,20130715,20130710,14233,6,9,SO61431,1,9.3463,9.3463,24.99,1.9992,0.6248,27.613999999999997,15.643699999999999
536,20130703,20130715,20130710,16710,6,9,SO61432,1,11.2163,11.2163,29.99,2.3992,0.7498,33.138999999999996,18.773699999999998
528,20130703,20130715,20130710,16710,6,9,SO61432,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
480,20130703,20130715,20130710,16710,6,9,SO61432,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
536,20130703,20130715,20130710,16625,6,9,SO61433,1,11.2163,11.2163,29.99,2.3992,0.7498,33.138999999999996,18.773699999999998
528,20130703,20130715,20130710,16625,6,9,SO61433,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
480,20130703,20130715,20130710,16625,6,9,SO61433,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
484,20130703,20130715,20130710,16625,6,9,SO61433,1,2.9733,2.9733,7.95,0.636,0.1988,8.7848,4.9767
477,20130703,20130715,20130710,23646,6,9,SO61434,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
225,20130703,20130715,20130710,23646,6,9,SO61434,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
488,20130703,20130715,20130710,17250,6,9,SO61435,1,41.5723,41.5723,53.99,4.3192,1.3498,59.659000000000006,12.417700000000004
225,20130703,20130715,20130710,17250,6,9,SO61435,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
530,20130703,20130715,20130710,16016,6,9,SO61436,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
541,20130703,20130715,20130710,16016,6,9,SO61436,1,10.8423,10.8423,28.99,2.3192,0.7248,32.034,18.1477
477,20130703,20130715,20130710,16016,6,9,SO61436,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
479,20130703,20130715,20130710,16016,6,9,SO61436,1,3.3623,3.3623,8.99,0.7192,0.2248,9.934000000000001,5.627700000000001
597,20130703,20130715,20130710,17896,98,10,SO61437,1,294.5797,294.5797,539.99,43.1992,13.4998,596.6890000000001,245.4103
485,20130703,20130715,20130710,17896,98,10,SO61437,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
478,20130703,20130715,20130710,17896,98,10,SO61437,1,3.7363,3.7363,9.99,0.7992,0.2498,11.039000000000001,6.2537
477,20130703,20130715,20130710,17896,98,10,SO61437,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
465,20130703,20130715,20130710,17896,98,10,SO61437,1,9.1593,9.1593,24.49,1.9592,0.6123,27.0615,15.330699999999998
581,20130703,20130715,20130710,25444,100,8,SO61438,1,1082.51,1082.51,1700.99,136.0792,42.5248,1879.5939999999998,618.48
489,20130703,20130715,20130710,25444,100,8,SO61438,1,41.5723,41.5723,53.99,4.3192,1.3498,59.659000000000006,12.417700000000004
580,20130703,20130715,20130710,21071,98,10,SO61439,1,1082.51,1082.51,1700.99,136.0792,42.5248,1879.5939999999998,618.48
228,20130703,20130715,20130710,21071,98,10,SO61439,1,38.4923,38.4923,49.99,3.9992,1.2498,55.239000000000004,11.497700000000002
589,20130703,20130715,20130710,14140,100,8,SO61440,1,419.7784,419.7784,769.49,61.5592,19.2373,850.2865,349.71160000000003
228,20130703,20130715,20130710,14140,100,8,SO61440,1,38.4923,38.4923,49.99,3.9992,1.2498,55.239000000000004,11.497700000000002
355,20130703,20130715,20130710,15923,100,7,SO61441,1,1265.6195,1265.6195,2319.99,185.5992,57.9998,2563.589,1054.3704999999998
478,20130703,20130715,20130710,15923,100,7,SO61441,1,3.7363,3.7363,9.99,0.7992,0.2498,11.039000000000001,6.2537
477,20130703,20130715,20130710,15923,100,7,SO61441,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
467,20130703,20130715,20130710,15923,100,7,SO61441,1,9.1593,9.1593,24.49,1.9592,0.6123,27.0615,15.330699999999998
537,20130703,20130715,20130710,15700,100,7,SO61442,1,13.09,13.09,35.0,2.8,0.875,38.675,21.91
363,20130703,20130715,20130710,15700,100,7,SO61442,1,1251.9813,1251.9813,2294.99,183.5992,57.3748,2535.964,1043.0086999999999
490,20130703,20130715,20130710,11078,19,6,SO61443,1,41.5723,41.5723,53.99,4.3192,1.3498,59.659000000000006,12.417700000000004
535,20130703,20130715,20130710,11125,6,9,SO61444,1,9.3463,9.3463,24.99,1.9992,0.6248,27.613999999999997,15.643699999999999
528,20130703,20130715,20130710,11125,6,9,SO61444,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
480,20130703,20130715,20130710,11125,6,9,SO61444,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
538,20130703,20130715,20130710,18314,19,6,SO61445,1,8.0373,8.0373,21.49,1.7192,0.5373,23.746499999999997,13.452699999999998
480,20130703,20130715,20130710,18314,19,6,SO61445,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
540,20130703,20130715,20130710,16506,19,6,SO61446,1,12.1924,12.1924,32.6,2.608,0.815,36.022999999999996,20.407600000000002
529,20130703,20130715,20130710,16506,19,6,SO61446,1,1.4923,1.4923,3.99,0.3192,0.0998,4.409000000000001,2.4977
463,20130703,20130715,20130710,16506,19,6,SO61446,1,9.1593,9.1593,24.49,1.9592,0.6123,27.0615,15.330699999999998
